"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Tcas003484",80.0567979822044,-1.23875937731658,0.291196962216585,-4.25402575592537,2.09961135307553e-05,0.001008491794025
"Tcas008138",290.920530478831,0.535183806482911,0.125811491436093,4.25385471846793,2.10121656801334e-05,0.001008491794025
"Tcas008094",299.144914810499,-0.792335081722191,0.186402485827035,-4.2506680005191,2.13133898173052e-05,0.00101848220423918
"Tcas002415",585.26620921081,0.602493301508449,0.141901724930356,4.24584903251984,2.17767224781993e-05,0.00103609858295189
"Tcas006572",1253.43716158719,0.626197976882326,0.147723062597391,4.2389994214308,2.24518237074925e-05,0.00106359440186619
"Tcas012524",11.2051153967467,2.79807501548671,0.661818610038634,4.2278578647454,2.35926745919617e-05,0.00111282171577516
"Tcas005289",527.138657262858,0.273780333514089,0.0648585784060761,4.22118924346392,2.43016805467124e-05,0.00113928480689656
"Tcas006190",476.725122115394,1.45806062182177,0.345460333214773,4.22063108737665,2.43619340961158e-05,0.00113928480689656
"Tcas000719",361.767023346787,0.411522066031965,0.09772876732098,4.21085906752885,2.54401422708442e-05,0.00118087287045092
"Tcas006115",335.569022215694,-1.24538226748081,0.295771692548795,-4.21062021435791,2.54670563306605e-05,0.00118087287045092
"Tcas000846",389.956045252941,-0.487241222020402,0.115916595759683,-4.20337759944698,2.62961375459171e-05,0.00121417144795346
"Tcas000895",50.5339114874978,-0.680544227128935,0.162136304278564,-4.19735869863976,2.7004603982887e-05,0.00124164445959972
"Tcas004209",346.626053222521,0.582908857518527,0.13917081158562,4.18844189293177,2.80876204656117e-05,0.00128603694876648
"Tcas001790",807.646176778789,0.355224511334763,0.0848609636556615,4.18595896195747,2.83964654397329e-05,0.00129476050544582
"Tcas002441",514.397846857271,0.298351181568896,0.071322885872429,4.18310585612785,2.87553415491231e-05,0.00130462131948604
"Tcas010282",778.318255087383,0.261378476489239,0.0624956049357512,4.18234973096028,2.88511705488095e-05,0.00130462131948604
"Tcas003140",840.620319634334,0.404494166694519,0.0968489198450422,4.17654804350639,2.95966254338737e-05,0.0013328225190242
"Tcas000424",3680.39780902246,1.68639657686268,0.405764094460458,4.15610104463548,3.23724695270549e-05,0.00145185218866624
"Tcas004113",3727.26559294031,1.77683007442691,0.427715532058341,4.15423322570513,3.26380149768973e-05,0.00145778693017219
"Tcas009400",235.776921246871,0.418325510455628,0.100731706170758,4.15286831086225,3.28333703869055e-05,0.00146055110627604
"Tcas001494",2086.88947042273,0.293905063195712,0.0709801096497058,4.14066792297396,3.46295989207349e-05,0.00153311618260746
"Tcas011014",140.490434126075,0.377396101906421,0.0911605523645881,4.13990582677758,3.47448426653249e-05,0.00153311618260746
"Tcas000198",432.531038494539,0.610088757715132,0.147478296303517,4.13680367217928,3.52177183623232e-05,0.00154774093188314
"Tcas002336",244.290922192649,0.634353751078216,0.153478354181788,4.13318056777475,3.5777742184684e-05,0.00156606333090799
"Tcas000277",192.355978737601,0.360640299236701,0.0875222182288294,4.12055711720876,3.77957350416996e-05,0.00164780369944748
"Tcas004414",519.010275153632,0.76625880821856,0.186034443330432,4.11890827580537,3.80671625585466e-05,0.001653051428088
"Tcas005214",79.1307470024214,1.7114368656039,0.416913870562474,4.10501301694505,4.04292114490554e-05,0.0017417986649095
"Tcas009142",132.805402195085,0.658497206057838,0.160397128012587,4.10541768557204,4.03584979830487e-05,0.0017417986649095
"Tcas006491",1558.75547115481,0.564194852191543,0.13766890524395,4.0982010512235,4.16373552333347e-05,0.00178681403262111
"Tcas004223",470.730098310578,0.333765063142277,0.0816549200013884,4.08750707411877,4.36033384553514e-05,0.00186387239342543
"Tcas011646",117.27400958125,0.587486497475247,0.143779399866756,4.08602691358906,4.38822902409893e-05,0.00186849767356866
"Tcas002680",1838.6578454684,0.386689837651614,0.0947697371495506,4.08030927680428,4.49758191497817e-05,0.00188571030251365
"Tcas007258",310.956628580552,-0.792759564838089,0.194273188197311,-4.08064320246256,4.49112498400616e-05,0.00188571030251365
"Tcas010881",285.929038254853,0.324247646640157,0.0794200866990627,4.08269066576055,4.45172615959947e-05,0.00188571030251365
"Tcas012148",43.8891518942828,1.14396755437814,0.280306464489094,4.08113154458715,4.48169801762305e-05,0.00188571030251365
"Tcas004433",81.0680776258401,1.29639946583586,0.317859202982438,4.07853368306435,4.53206370054248e-05,0.00189291500286398
"Tcas004943",319.298625905457,-0.974817896724546,0.239230445777561,-4.07480700692645,4.60525227486983e-05,0.00191617017657416
"Tcas006581",2361.35413125977,-0.203790628440818,0.0500539638144632,-4.07141838349138,4.67277348887644e-05,0.00193690001093844
"Tcas008676",6193.66886251261,1.69500922248098,0.416546198320624,4.06919863706522,4.71751154875889e-05,0.00194806524068183
"Tcas001544",318.269765176468,2.68987155301112,0.663681100975888,4.05295788753949,5.05741089282789e-05,0.00208057321053442
"Tcas005108",1644.55999064208,0.419135795416963,0.103546124452903,4.04781731456886,5.16974704799643e-05,0.00211882179573876
"Tcas007822",595.680130732769,0.482258751591619,0.119250786407238,4.04407187676498,5.25308031007817e-05,0.00214494245646214
"Tcas003106",1093.3001490462,-0.568215981013875,0.14082460634881,-4.03491971855015,5.46209700802739e-05,0.00222199730702021
"Tcas009478",73.3982722862033,1.22754536895603,0.304296732894299,4.03404058032538,5.48258433349038e-05,0.00222207112449575
"Tcas000587",662.338153785468,0.918100002093092,0.228342530611415,4.020713967016,5.80220213718577e-05,0.00234293350506361
"Tcas007699",294.364503895963,0.296258536060285,0.0739992987006045,4.00353167208954,6.24038422355102e-05,0.00251060752052643
"Tcas007149",781.837211757126,0.443395067019817,0.110838768121827,4.0003608352311,6.32459720138139e-05,0.00253516729577716
"Tcas000567",537.221171254238,0.589142009875166,0.147457901896733,3.99532342653126,6.4605993800147e-05,0.00257084869147276
"Tcas012509",49.8899402735157,-2.24819988005406,0.562655968773529,-3.99569187003322,6.45055889305378e-05,0.00257084869147276
"Tcas001333",436.902628019004,0.869635183706428,0.217958133097016,3.98991848273605,6.6096007212537e-05,0.00261644955964349
"Tcas004833",33.4960107360645,-1.12590611979587,0.282221767473309,-3.98943756137574,6.62301496866715e-05,0.00261644955964349
"Tcas010577",248.354521447516,-1.12298777082127,0.28165713813206,-3.98707371050096,6.68932479456983e-05,0.00263313961248121
"Tcas004282",591.249807774646,0.376644711414345,0.0945468256400951,3.98368436871791,6.78549830205398e-05,0.00266142322291673
"Tcas003733",28.0491824383377,-1.34244744637461,0.337287244197426,-3.9801310884702,6.88772762339894e-05,0.00269187154938767
"Tcas005306",179.966115619049,1.09456954746124,0.275099249755619,3.9788169122002,6.92590482722433e-05,0.00269715930691516
"Tcas000454",62.0469399371416,-0.630446086390624,0.15856117504697,-3.97604322876561,7.00713933071637e-05,0.0027191179324833
"Tcas012302",391.522015638866,0.510500638377156,0.128640660878278,3.96842362975887,7.23496355811046e-05,0.00279760445994356
"Tcas006290",281.291544710892,-0.881350706568296,0.222619218058683,-3.95900549042432,7.52625068501413e-05,0.00288981618407402
"Tcas011402",111.62945619788,1.42221667527349,0.359164292148326,3.95979418434544,7.50143852166662e-05,0.00288981618407402
"Tcas003190",209.006599467666,-0.32897813906924,0.0832416263193271,-3.95208687787083,7.74726020285532e-05,0.00294912947067693
"Tcas007958",287.704771314522,1.23997879729605,0.313735810714417,3.95230239886375,7.7402839219611e-05,0.00294912947067693
"Tcas011981",126.749488813056,0.414743362376611,0.104954605835212,3.95164518103944,7.76157623645212e-05,0.00294912947067693
"Tcas008465",219.269454467352,0.577241732119624,0.146187456324635,3.94864064696327,7.85962329877302e-05,0.00297605044146966
"Tcas002567",234.863251995808,0.39244994531124,0.0996283867616846,3.93913781069242,8.17749506750914e-05,0.00308169705430745
"Tcas012365",3619.0597845195,0.392127616890136,0.0995803102474216,3.93780272340825,8.22311559771339e-05,0.00308169705430745
"Tcas012520",92.6822576859811,1.2607245153305,0.32011876462312,3.93830245101304,8.20601158574491e-05,0.00308169705430745
"Tcas006637",1083.93836932149,0.950488644747546,0.241438264088209,3.93677716470114,8.25832264396891e-05,0.00308432848781405
"Tcas006807",389.79060953867,1.36761235933886,0.348634067038497,3.9227731556935,8.75355614451332e-05,0.00325816887378943
"Tcas006689",27.7880446844278,-1.01785790849013,0.259650707083025,-3.92010451242352,8.85105760124635e-05,0.00328329231628606
"Tcas009167",12.1805161715608,-1.73699891443651,0.444189575735691,-3.91049004596651,9.21090562910049e-05,0.00340523446956914
"Tcas007531",351.0434092819,1.71745509070176,0.439343775616442,3.9091371860043,9.26263546894841e-05,0.00341158607192138
"Tcas010645",93.3514624704726,-1.59658114787073,0.40849857428226,-3.90841302365854,9.29043817447291e-05,0.00341158607192138
"Tcas008355",328.531129341927,1.2664168922297,0.324488392460396,3.90281107631381,9.5081918042534e-05,0.00347987100046639
"Tcas010516",530.017921221044,0.705730066489399,0.181026081739495,3.89849937483029,9.67906506750063e-05,0.00353060030112198
"Tcas004902",304.507100051399,-0.936579998131935,0.240515041799994,-3.89405997696713,9.85802587902268e-05,0.00358393279714768
"Tcas000497",2443.61967939835,1.00885553995139,0.259466307305607,3.88819477344751,0.000100992569894277,0.00365947580249363
"Tcas007204",832.630305465846,0.332464243624083,0.0856902768822923,3.87983626287927,0.000104526805027396,0.00376262114281184
"Tcas010207",667.810393803139,0.356648529363452,0.0919223299120725,3.87989000827765,0.000104503711485556,0.00376262114281184
"Tcas001731",165.805001980195,0.338332766612069,0.0872318583424152,3.87854590101699,0.000105082700983386,0.00377022949790555
"Tcas002013",9.06195851677262,-2.0382948064171,0.525946515465095,-3.87547924833124,0.000106415048996011,0.00380555516720048
"Tcas011482",755.998278858685,0.431985931620758,0.111764758296539,3.86513547029374,0.000111027557722243,0.00395757187021013
"Tcas010803",15758.5987976567,2.13598076848668,0.552947621725183,3.86289891585475,0.000112049381328606,0.00398102720739913
"Tcas000949",947.999734815541,0.555964189530433,0.144008818854166,3.86062599467221,0.000113096904150471,0.00399232071651162
"Tcas011344",439.073316228073,0.941372538719026,0.243833134535636,3.86072442743193,0.000113051348664178,0.00399232071651162
"Tcas004893",218.381051008603,1.25929430698717,0.327102387462952,3.84984749501347,0.000118191392444581,0.00413023499191278
"Tcas004153",231.240814853162,-1.05601213562602,0.274314018401314,-3.84964699135828,0.00011828818010472,0.00413023499191278
"Tcas006057",544.860261640873,-1.05713402060653,0.274638708498737,-3.84918071594918,0.000118513550896519,0.00413023499191278
"Tcas011938",34.4633745281597,0.759009337336349,0.197094914795738,3.85098386796513,0.00011764424897195,0.00413023499191278
"Tcas010723",7840.24933130491,0.505787239696851,0.131444070577782,3.84792739203517,0.000119121344349843,0.00413823768641376
"Tcas008599",91.6361835177139,0.58834442089488,0.152961172516655,3.84636448070389,0.000119883388887284,0.00414955884969733
"Tcas008998",6373.58848184969,0.557986760577365,0.145093437027271,3.84570640829528,0.000120205625089469,0.00414955884969733
"Tcas000782",211.979505516722,0.452994775430442,0.117970690354656,3.83989255355378,0.000123088169003335,0.00420923072938591
"Tcas004528",119.58439841457,-0.842999625049645,0.219479356323861,-3.84090622083712,0.000122580940907415,0.00420923072938591
"Tcas012216",2674.41263130842,1.69603255226736,0.441603452257493,3.8406234000146,0.000122722262821798,0.00420923072938591
"Tcas003893",428.366662547362,0.808872193103113,0.210747144795127,3.83811697135655,0.0001239814226635,0.00422656918444449
"Tcas002156",47.8685675511039,2.08137882185776,0.542962922648227,3.83337192106254,0.000126398625681569,0.00429559056159446
"Tcas005625",845.479550198637,0.228444257497432,0.0596847911235168,3.8275120545311,0.000129445046514264,0.00438550199382537
"Tcas005314",392.420408357019,0.363498051256263,0.0950593589244657,3.82390598220948,0.00013135402017746,0.00443644149012945
"Tcas001319",198.630568595887,-0.534642258551056,0.13991867624261,-3.82109288701404,0.000132861595812456,0.00446651113691083
"Tcas002334",64.8691107726283,-0.985962514605275,0.258056480232568,-3.82072371798878,0.000133060644305303,0.00446651113691083
"Tcas004985",190.683129180427,0.716288040037417,0.187599311281705,3.81818054204803,0.000134439527609598,0.00448808331541828
"Tcas010348",178.69363237359,1.50715113724835,0.394746133095545,3.81802634880671,0.000134523560948295,0.00448808331541828
"Tcas007379",700.799641315169,0.342092360905059,0.0898128058796673,3.80894859652197,0.000139558964587178,0.00464192629020515
"Tcas009381",5.60345913441752,-1.88485810365604,0.49495988079766,-3.80810279131809,0.000140037064353035,0.00464371392489474
"Tcas008106",50.0025290971459,1.88950250766905,0.496375499267598,3.80659905748171,0.000140890876486607,0.0046579119679545
"Tcas012411",2025.52489065695,0.534328611631511,0.140416053736991,3.80532423046404,0.000141618554453952,0.00466786699213734
"Tcas001746",133.557943256245,0.864163280353933,0.227197998166627,3.80356907775286,0.000142626197868712,0.0046869624122442
"Tcas000874",1333.57819577696,0.762033869541167,0.200462729403243,3.80137430937743,0.000143895729013133,0.00471452384009196
"Tcas003880",208.807451957691,0.401981765990536,0.105878419322001,3.79663550480496,0.000146673204055021,0.00479117872231073
"Tcas004356",3362.73421638446,1.76415597701436,0.465020586261307,3.79371586793157,0.000148409490649908,0.00480638350312444
"Tcas007421",60.0489974462144,-0.655471618351073,0.172815227191507,-3.79290430017896,0.000148895550357232,0.00480638350312444
"Tcas009171",111.283432105059,1.05661403127869,0.278511741128673,3.79378631219188,0.000148367371098973,0.00480638350312444
"Tcas009212",688.431579986671,0.413895410783614,0.109118646126213,3.79307685237294,0.000148792081057106,0.00480638350312444
"Tcas006162",1633.19906380476,-0.229288736127831,0.06048318987771,-3.79094979268498,0.000150072291569612,0.00482442432598567
"Tcas012359",239.152505177569,-0.487005926494671,0.128480198834409,-3.79051348700313,0.00015033616879842,0.00482442432598567
"Tcas004181",5057.25267395646,0.301188029753335,0.0794935877849455,3.78883427136464,0.000151355837980556,0.00482882488344381
"Tcas009435",774.789661556945,0.546261903819923,0.144155576406624,3.78939141611189,0.00015101680374119,0.00482882488344381
"Tcas002810",494.053755815979,-1.21986938685881,0.32211279349817,-3.78708766457531,0.000152423334711546,0.00484874578996641
"Tcas011903",953.151603417781,-0.581470795249099,0.153621497695837,-3.785087399684,0.000153654568031667,0.00487374474774067
"Tcas006389",1000.72253100472,0.642243148439909,0.169748914193224,3.78348899309511,0.000154645166523621,0.00489098860482076
"Tcas003834",115.821551504025,0.599691398117152,0.158584815130886,3.78151841096642,0.000155874691562326,0.0049015423843866
"Tcas007756",83.1328322433643,-0.477771345011265,0.126343194531506,-3.78153605172714,0.000155863644086169,0.0049015423843866
"Tcas001666",1320.46737347136,0.685648717956644,0.18158858246836,3.77583606103711,0.000159471855827399,0.00494314416487406
"Tcas002557",19371.4119599827,1.10286033811753,0.292136412414513,3.77515534267835,0.000159907980843043,0.00494314416487406
"Tcas002809",391.234671689219,0.398625375806386,0.105554218705418,3.77649875765624,0.000159048352523841,0.00494314416487406
"Tcas004678",799.889950367104,1.39152838341077,0.368393688700401,3.77728616448268,0.000158546527758434,0.00494314416487406
"Tcas007077",7.41882615360003,1.68119346155102,0.445055814104121,3.77748904356006,0.000158417471874777,0.00494314416487406
"Tcas009459",575.258637235497,-0.776147412145256,0.205504673989593,-3.77678715076116,0.00015886438256675,0.00494314416487406
"Tcas003695",748.36716655518,1.52481788325304,0.404321068607815,3.77130454394424,0.000162396332715559,0.00500592413776441
"Tcas002563",916.25115586342,0.657641093340571,0.174486706358533,3.76900399500498,0.000163900264692203,0.00503809156327745
"Tcas007831",2098.92502916271,1.81733689260354,0.482728159037967,3.7647211138984,0.000166735069810811,0.00511087358246416
"Tcas003394",203.97938978859,-0.527327708859957,0.140654975485533,-3.74908677805142,0.000177479670512993,0.00542502802911643
"Tcas001175",156.708933792903,-4.66715392328444,1.24525165748532,-3.74796041846623,0.000178278379084783,0.00543426268057041
"Tcas011173",1053.97608602877,1.42936942060073,0.381763909991518,3.74411876867168,0.000181028012311271,0.00550274871867288
"Tcas007088",87.8999771808158,-0.707590227727219,0.189211054745186,-3.73968756043427,0.000184249126123001,0.00558514733286428
"Tcas012433",39.1887280828339,-0.652692382189857,0.174763543826825,-3.73471702334335,0.00018792637428407,0.00568087931986349
